Object ID	SMILES
CPD-9443	CC(C)=CCC(C(C)=C)COP(OP([O-])(=O)[O-])(=O)[O-]
CPD-17167	C\C=C(C(NC(C(=O)[O-])CO)=O)/NC(C2(CCCN(C(C1(CCCCN(C([C@H](C(C)[NH3+])NC([C@H](C(C)CCNC(N)=[NH2+])[NH3+])=O)=O)1))=O)2))=O
CPD-9608	C2(\C=C1(C(/C(C(/[O-])=C\C1=O)=O)=C\C=2))
CPD-9442	CC(C)=CCC3(/C(/[O-])=C\C(\O)=C2(C(/O[C@H](C1(/C=C\C(\O)=C/C(/O)=1))CC2=O)=3))
CPD-20253	C[C@H]1([C@@H]3([C@H](CC1)[C@@](O)(C)CC[C@H]2(C(C)(C)[C@H]23)))
CPD-21472	CC2(/CC[C@@]1(S(=O)SC(=O)[C@](C)(O)1)CC(=O)N[C@H](C)C3(\S\C=C(\C=C/C=C/C(=O)[C@H](O)/C=2)/N=3))
CPD-13871	CC1(/CC[C@H]2(C(C)(C)[C@H](\C=C(C)/CC/C=1)2))
CPD-16605	C(O)[C@@H]4([C@@H](O)[C@H](O)[C@@H](O)[C@H](OC2(\C(C1(\C(/[R1])=C([R2])/C(\[R3])=C([R4])\C(/[R5])=1))=[O+]C3(\C(/C=2)=C([R6])/C(\[R7])=C([R8])\C(/[R9])=3)))O4)
CPD-12263	CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC\C=C/CC(O)CCCC)COC(CCCCCCCCC\C=C/CC(O)CCCC)=O
CPD-12170	C([R])([O-])=O
CPD-15366	CCCCCC[C@@H](O)C\C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-8652	C([O-])(=O)[C@H]1(NC2(\C=C(C(/O)=C\C(/C1)=2)\O))
CPD-14620	C3(/C=C(\C=C/C(/C2(/C(=O)C(/O)=C(C1(\C=C(C(/O)=C\C=1)\O))\C(=O)C(/O)=2))=3)/O)
CPD-8892	C([R])([O-])=O
6Z8E10E14Z-5S12R-512-DIHYDROXYI	C([R])([O-])=O
LEUKOTRIENE-C4	C(S[R])[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
CPD66-21	C([R])([O-])=O
7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL	C([R])([O-])=O
LEUPEPTIN	CC(C[C@H](NC(C)=O)C(NC(=O)[C@H](CC(C)C)NC(CCCNC(N)=[NH2+])C=O)=O)C
CPD0-1413	C=CC[NH+]3([C@@H]2(CC4(/C=C\C(\O)=C/C(/[C@]1(CCCCC12)(CC3))=4)))
CPD-13567	C([C@H]4(O[C@H](O[C@@]3(O[C@H](CO[C@@]2(O[C@H](CO[C@@]1(O[C@H](CO[R])[C@H]([C@H](O)1)O)CO)[C@H]([C@H](O)2)O)CO)[C@H]([C@H](O)3)O)CO)[C@@H]([C@@H](O)[C@@H]4O)O))O
CPD-21422	C[C@H]1(C(=O)C(C)(C)CC(=O)C1)
CPD-12923	C1(O[C@@H]2(O[C@H]1[C@@H](O)[C@H](O)[C@@H](O)2))
CPD-8707	C(=O)[R]
CPD-8695	CC(C)C3(\C=C2(CC[C@H]1(C(C)(C)CCC[C@@]1([C@H]2CC=3)C)))
CPD-8705	O[R]
CPD-8708	CC(C2(\C=C1(CCC3([C@@]([C@H]1CC=2)(CCC[C@]3(C(=O)[O-])C)C))))C
CPD-8706	O[R]
LI+	[Li+]
LICODIONE	C2(/C=C(\C=C/C(/C(/[O-])=C/C(=O)C1(\C(\O)=C/C(/O)=C\C=1))=2)/O)
TETRACOSANOATE	C([R])([O-])=O
CPD-10280	C(CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]
CPD-20220	C/C=C1([C@@H](C(/C(OC)=O)=C\O[C@H]1O[C@@H]2(C[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))CC(=O)OCCC3(\C=C/C(/O)=C\C=3))
Limonenes	C=C(C1(CCC(/C)=C/C1))C
LIMONIN	CC7(O[C@H]1(CC(OC[C@]61([C@@H](CC(=O)[C@]4(C)([C@H](CC[C@@]2(C)([C@@H](OC(=O)[C@H]3(O[C@@]234))C5(\C=C/O/C=5)))6))7))=O))(C)
GLUCOSYL-LIMONIN	CC7(O[C@H]1(CC(OC[C@]61([C@@H](CC(=O)[C@]5(C)([C@H](CC[C@@](C)([C@H](C2(\C=C/O/C=2))O[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)3))[C@@]4(O[C@H](C(=O)O)4)5)6))7))=O))(C)
LIMONOATE	CC5(O[C@@H](CC(=O)[O-])[C@@]4(CO)([C@@H](CC(=O)[C@]3(C)([C@H](CC[C@@](C)([C@@H](O)C1(\C=C/O/C=1))[C@@]2(O[C@H](C(=O)[O-])2)3)4))5))(C)
CPD-14742	O[R]
CPD-14732	O[R]
LINAMARIN	C(#N)[R]
CPD-13893	CCC[C@@H]1(C[C@H]([NH+](C)C1)C(=O)N[C@H]([C@H](O)C)[C@@H]2([C@H](O)[C@@H]([C@@H](O)[C@@H](SC)O2)O))
CPD-13899	C(N)(=O)[R]
CPD-19629	CC(=O)NC[C@@H]1(OC(=O)N(C1)C3(\C=C(C(/N2(CCOCC2))=C\C=3)\F))
LINOLEIC_ACID	C([R])([O-])=O
CPD6666-4	C(N)(=O)[R]
CPD-18	C(CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]
CPD-17731	CCCCC\C=C/C\C=C/CCCCCCCC(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])=O
CPD-16760	CN(OC)C(=O)NC1(\C=C/C(\[R2])=C([R1])\C=1)
CPD-14594	C(#N)[R]
CPD0-1283	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]2([C@H]([C@H](OC[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H](O)1))O[C@H](CO)[C@H]2OP([O-])(=O)[O-])NC(C[C@H](OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)=O)
CPD-21367	O[R]
CPD-21366	O[R]
CPD0-1284	O[R]
CPD-21370	O[R]
CPD-21368	O[R]
Lipid-A-1-4prime-2-aminoethyl-PP	O[R]
Lipid-A-1-2-aminoethyl-PP	O[R]
Lipid-A-4prime-2-aminoethyl-PP	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%11([C@H]([C@@H](O[C@H](CO[C@@]%10(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]8(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]7(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]6(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@H]4(O[C@H](CO[C@H]3(OC([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)3))[C@@H](O[an O-antigen])[C@H](O)[C@@H](O)4))5))[C@@H](O)6))[C@H](O)7))[C@H](O)8))[C@H](O[C@]9(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C9)C(=O)[O-])C%10))[C@H]%11OP([O-])([O-])=O)OC[C@@H]%12([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O%12))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
BISOHMYR-GLC	CCCCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O
CPD-22403	CCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCC)[C@@H](NC(=O)C[C@H](O)CCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O
CPD0-1151	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%11([C@H]([C@@H](O[C@H](CO[C@@]%10(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]8(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]7(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]6(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@H]4(O[C@H](CO[C@H]3(OC([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)3))[C@@H](O[an O-antigen])[C@H](O)[C@@H](O)4))5))[C@@H](O)6))[C@H](O)7))[C@H](O)8))[C@H](O[C@]9(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C9)C(=O)[O-])C%10))[C@H]%11OP([O-])([O-])=O)OC[C@@H]%12([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O%12))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
CPD-15238	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%11([C@H]([C@@H](O[C@H](CO[C@@]%10(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]8(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]7(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]6(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@H]4(O[C@H](CO[C@H]3(OC([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)3))[C@@H](O[an O-antigen])[C@H](O)[C@@H](O)4))5))[C@@H](O)6))[C@H](O)7))[C@H](O)8))[C@H](O[C@]9(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C9)C(=O)[O-])C%10))[C@H]%11OP([O-])([O-])=O)OC[C@@H]%12([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O%12))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
CPD-15242	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%11([C@H]([C@@H](O[C@H](CO[C@@]%10(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]8(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]7(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]6(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@H]4(O[C@H](CO[C@H]3(OC([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)3))[C@@H](O[an O-antigen])[C@H](O)[C@@H](O)4))5))[C@@H](O)6))[C@H](O)7))[C@H](O)8))[C@H](O[C@]9(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C9)C(=O)[O-])C%10))[C@H]%11OP([O-])([O-])=O)OC[C@@H]%12([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O%12))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
CPD-13350	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)1)CO[C@H]2([C@H](NC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H]([C@H](O2)CO)OP([O-])(=O)O[C@H]3(OC[C@H]([NH3+])[C@H](O)[C@@H](O)3)))
CPD-17524	CCCCCCCCCCCCCCCC(=O)O[C@@H](CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)1)CO[C@H]2([C@H](NC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H]([C@H](O2)CO)OP([O-])(=O)O[C@H]3(OC[C@H]([NH3+])[C@H](O)[C@@H](O)3))))CCCCCCCCCCC
LIPID-IV-A	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]2(O[C@H](CO)[C@H]([C@@H]([C@H]2NC(C[C@H](O)CCCCCCCCCCC)=O)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))
CPD-22402	CCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCC)1)CO[C@@H]2(O[C@H](CO)[C@H]([C@@H]([C@H]2NC(C[C@H](O)CCCCCCCCC)=O)OC(=O)C[C@H](O)CCCCCCC)OP([O-])([O-])=O))
CPD0-1281	CCCCCCCCCCCCCCCC(=O)O[C@@H](CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)1)CO[C@H]2([C@H](NC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H]([C@H](O2)CO)OP([O-])([O-])=O)))CCCCCCCCCCC
BISOHMYR-GLUCOSAMINYL-1P	CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O
CPD-22404	CCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCC)O)=O))=O)O
CPD-22539	O[R]
LIPOAMIDE	C1(C[C@@H](CCCCC(N)=O)SS1)
LIPOL-AMP	C1(SS[C@@H](C1)CCCCCOP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])
CPD-19679	C(O)[C@H](O)C%10([C@@H](O)[C@H](O)[C@H](O)[C@@H](OC[C@@H]9([C@@H](O)[C@H](O)[C@@H](O)[C@H](O[C@@H]8([C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](O[C@H]7([C@H](O)[C@@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))O[C@@H](O[C@H]6([C@H](OP([O-])(=O)[O-])[C@@H]([C@@H](CO[C@H]2(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)2))O)O[C@@H](O[C@H]5([C@H](OP([O-])([O-])=O)[C@@H]([C@@H](O)CO)O[C@H](O[C@H]3([C@@H]([C@H](O)CO)O[C@](C(=O)[O-])(O)C[C@H]3O[C@]4(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C4)C(=O)[O-]))[C@@H](O)5))[C@@H](O)6))[C@H](O)7))8))O9))O%10)
CPD-15249	CC(C)CCCCCCCCCC(CC(=O)O[C@H]4(CN(C)C(C(OC1([C@H](O)[C@H](O)C(C[NH3+])O1))C3(OC(C2(\N=C/C(=O)NC(=O)2))[C@H](OS(=O)(=O)[O-])[C@H](O)3))C(=O)N(C)[C@H](C([O-])=O)4))OC(=O)CC(C)CC(=O)[O-]
CPD66-51	CCCCC[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)[O-]
CPD66-56	CCCCC[C@H](O)[C@H](O)/C=C/C=C/C=C\C=C\[C@@H](O)CCCC(=O)[O-]
CPD-21623	C3([R3])(C(/[R2])=C([R1])/C(/C1(OC2(\C(\C(=O)C([R6])1)=C([R7])/C(\[R8])=C([R9])\C(/[R10])=2)))=C([R5])\C(/[R4])=3)
CPD-20953	C[C@H](NC(=O)[C@@H]([NH3+])CCCC[NH3+])CC1(\C=C/C=C\C=1)
CPD-15328	C([R1])(C(=O)NC([R2])C(=O)[O-])[NH3+]
CPD-7235	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(CC[C@@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))))CCC(=O)[O-]
CPD-10557	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C5(CC[C@H]6([C@@H]7(CC[C@@H]4(C[C@H](O)CC[C@@](C)4[C@@H](CC[C@](C)56)7))))
CPD-7996	C[NH+]1([C@@H]2(C[C@@H](C[C@@H]1CC2)OC(=O)[C@H](O)CC3(\C=C/C=C\C=3)))
CPD-14175	C1([C@@H]([NH3+])C(O[R])[C@@H](O)C(O[R])[C@@H](N)1)
CPD-14176	C1([C@@H]([NH3+])C(O[R])[C@@H](O)C(O[R])[C@@H](N)1)
LOGANATE	C[C@H]1([C@@H](O)C[C@H]3([C@@H]1[C@H](O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))O/C=C3/C([O-])=O))
CPD-16441	C[C@H]1([C@@H](O)C[C@H]2([C@@H]1[C@H](O)O/C=C2/C(OC)=O))
LOGANIN	C[C@H]1([C@@H](O)C[C@H]3([C@@H]1[C@H](O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))O/C=C3/C(OC)=O))
CPD-10682	C(O)[C@H]3(O[C@H](O[C@@H]2([C@H]([C@@H](O[C@@]1(O[C@H](CO)[C@H]([C@@H]1O)O)CO)O[C@@H]([C@@H](O)2)CO)O))[C@H](O)[C@@H](O)[C@@H](O)3)
CPD-17202	CC(C)=CC1(OC(C)(C)[C@H]2(O[C@@H]4(C3(OC(C(O1)2)3)[C@@]5(O)([C@](C)(CC4)[C@]6(C)([C@@H](CC5)CC7(\C%10(\C(\NC\6=7)=C/C=C9(C(/CC8(C(C(C)(C)OC(C)(C)8)C(=O)9))=%10))))))))
CPD-17203	CC(C)=CCOC(C)(C)[C@H]1(O[C@@H]3(C2(OC(C(O)1)2)[C@@]4(O)([C@](C)(CC3)[C@]5(C)([C@@H](CC4)CC6(\C9(\C(\NC\5=6)=C/C=C8(C(/CC7(C(C(C)(C)OC(C)(C)7)C(=O)8))=9)))))))
CPD-17204	CC(C)(O)[C@H]1(O[C@@H]3(C2(OC(C(O)1)2)[C@@]4(O)([C@](C)(CC3)[C@]5(C)([C@@H](CC4)CC6(\C9(\C(\NC\5=6)=C/C=C8(C(/CC7(C(C(C)(C)OC(C)(C)7)C(=O)8))=9)))))))
CPD-8761	CC1(C3(C(C2(CCC(C(CCC1)2C)3)C)O))C
CPD-8751	CC1(CCCC4(C)(C2(C1C3(C(C(C2)3)(C)4))))C
CPD-8701	C=C3(C1(C2(CCC(C(C(CCC1)(C)C)2)3))C)
CPD-14851	CC(/C=C/C=C(C)/C=C/[C@H]1(C(/C)=C/[C@H](O)CC(C)(C)1))=C\C=C\C=C(C)\C=C\C=C(/C=C/C2(/C(C)(C)C[C@H](O)CC(/C)=2))/CO
CPD-10277	CC[C@@](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))(C#N)C
CPD-16924	CC[C@H](C)C(=O)O[C@H]2(C[C@@H](C)\C=C1(\C=C/[C@H](C)[C@H](CC[C@H](C[C@@H](O)CC([O-])=O)O)[C@H]12))
CPD-5561	CC[C@H](C)C(=O)O[C@H]3(C[C@@H](C)\C=C2(\C=C/[C@H](C)[C@H](CCC1(C[C@@H](O)CC(=O)O1))[C@H]23))
CPD-4743	C=C(C)[C@@H]1(CC[C@]2(C1)([C@H](C)C[C@H](O)C[C@H](C=O)2))
LUCIFERYL-SULFATE	C5(\C=C/C(\CC4(\C2(\N(C(/OS([O-])(=O)=O)=C(CC1(\C=C/C=C\C=1))\N=2)\C=C(C3(\C=C/C(/O)=C\C=3))/N=4)))=C\C=5)
CPD-15309	C2([R1])(/N=C1(C(/N=C(/N=C1/O)/O)=N\C(/[R2])=2))
CPD-605	CC2(\C(/C)=C/C3(/N=C1(C(/C(NC(N1)=O)=O)=N\C(/C=2)=3)))
LUMISTEROL	CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34)))
CPD-6951	CC1(C)([C@H](CC[C@]5([C@H]1CC[C@]4(C)([C@@H](CC[C@@H]3([C@H]2([C@](C)(CC[C@@H](C(C)(C)O)2)CC[C@](C)34)))5))(C))O)
CPD-8917	C4(CCCC3(C1(CC(C2(CCCC(N(C1)2)=O))C[NH+]34)))
CPD-90	C=C(C)[C@@H]5(CC[C@]4(C)(CC[C@]3(C)([C@H](CC[C@@H]2([C@@]1([C@H](C(C)(C)[C@H](CC1)O)CC[C@](C)23)(C)))[C@@H]45)))
CPD-669	CC(/CO)=C\CNC1(\C2(\N=C/N(C[C@H]([NH3+])C(=O)[O-])C(\N=C/N=1)=2))
CPD-6721	CC(C)=CCC2(/C3(/O\C=C(C1(\C=C/C(/O)=C\C=1))/C(C(/C(/O)=C\C(\[O-])=2)=3)=O))
CPD-7110	CC(C)=CCC1(/C([O-])=C(C(C(C(/O)=1)(CC=C(C)C)CC=C(C)C)=O)C([R])=O)
CPD1F-119	CC(/C=C/C=C(C)/C=C/[C@@H]1(C(C)(C)C[C@@H](O)\C=C(C)/1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C)(C)C[C@H](O)CC(/C)=2)
CPD-11941	C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(\C(/C(C1)O)=C(/C=C(/C=2)/O)\O)))=3)/O)
5734-TETRAHYDROXYFLAVONE	C3(/C=C(C(/O)=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)\C=1)=2)/O)/[O-])))=3)/O)
LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE	C([C@H]5(O[C@@H](O[C@@H]1([C@H]([C@@H]([C@@H](C([O-])=O)O[C@H]1OC4(\C=C3(C(\C(\C=C(C2(\C=C(C(/O)=C\C=2)\O))/O3)=O)=C(/C=4)\O)))O)O))[C@@H]([C@H]([C@@H]5O)O)O))([O-])=O
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	C3([R3])(C(/[R2])=C([R1])/C(/C1(/OC2(/C(\[R10])=C([R9])\C(/[R8])=C([R7])/C(/C(=O)C(/[R6])=1)=2)))=C([R5])\C(/[R4])=3)
LUTEOLIN-7-O-BETA-D-GLUCURONIDE	C4(/C=C(C(/O)=C\C(\C1(\OC2(\C(\C(\C=1)=O)=C(/C=C(/C=2)/O[C@H]3([C@@H]([C@H]([C@@H]([C@@H](C([O-])=O)O3)O)O)O))\O)))=4)/O)
LUTEOLIN-7-O-NEOHESPERIDOSIDE	C3([R3])(C(/[R2])=C([R1])/C(/C1(OC2(\C(\C(=O)C([R6])1)=C([R7])/C(\[R8])=C([R9])\C(/[R10])=2)))=C([R5])\C(/[R4])=3)
LUTEOLIN-7-O-BETA-D-GLUCURONOSYL-1-2	C([C@H]6(O[C@@H](OC5(\C(\O)=C/C(/C1(/OC2(\C(\C(\C=1)=O)=C(/C=C(/C=2)/O[C@H]3([C@@H]([C@H]([C@@H]([C@@H](C([O-])=O)O3)O)O)O[C@@H]4(O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)C([O-])=O)))\O)))=C\C=5))[C@@H]([C@H]([C@@H]6O)O)O))(=O)[O-]
CPD-14825	C3([R3])(C(/[R2])=C([R1])/C(/C1(/OC2(/C(\[R10])=C([R9])\C(/[R8])=C([R7])/C(/C(=O)C(/[R6])=1)=2)))=C([R5])\C(/[R4])=3)
CPD-11945	C3(/C=C(C(/O)=C\C(\C1(=[O+]C2(\C(/C=C\1)=C(/C=C(/C=2)/O)\O)))=3)/O)
CPD-15269	C4(\C(\C1(=[O+]C2(\C=C(/C=C(C(\C=C/1)=2)/O[C@H]3([C@@H]([C@H]([C@H](O)[C@H](O3)CO)O)O))\[O-])))=C/C(/O)=C(\C=4)/O)
CPD-6642	CC(C)=CCC3(/C(/O)=C2(C(/O\C=C(C1(\C(\O)=C/C(/O)=C\C=1))/C2=O)=C\C(\[O-])=3))
CPD-21803	CC(/C=C(C)/C1(/OC(C(\C)=C(\C=1)/OC)=O))=C\C2(\C=C/C(/[N+](=O)[O-])=C\C=2)
CPD-21800	CC(/CCC1(\OC(OC)=C(C)C(C(/C)=1)=O))=C\C(/C)=C\C2(\C=C/C(/[N+](=O)[O-])=C\C=2)
CPD-12462	C(O)[C@@H]1([C@@H]([C@H](O)[C@H]([C@H](O1)OC[C@@]2([C@H]([C@@H]([C@@H](CO)O2)O)O)(O[C@@H]4([C@@H]([C@H]([C@@H]([C@@H](CO[C@@H]3([C@@H]([C@H]([C@H]([C@@H](CO)O3)O)O)O))O4)O)O)O)))O)O)
